"","Day","moduleColor","ontology","GO_term","GO_ID","Transcript_ID","Protein_name"
"14597","Day0","turquoise","BP","homeostatic process","GO:0042592","LOC111104153"," X-ray repair cross-complementing protein 5-like"
"14598","Day0","turquoise","BP","homeostatic process","GO:0042592","LOC111129829"," X-ray repair cross-complementing protein 5-like"
"14599","Day0","turquoise","BP","homeostatic process","GO:0042592","LOC111122879"," calcium load-activated calcium channel-like"
"14600","Day0","turquoise","BP","homeostatic process","GO:0042592","LOC111123235"," calcium load-activated calcium channel-like"
"14602","Day0","turquoise","BP","homeostatic process","GO:0042592","LOC111118666"," calcium uniporter protein, mitochondrial-like"
"14603","Day0","turquoise","BP","homeostatic process","GO:0042592","LOC111119440"," calcium uniporter protein, mitochondrial-like"
"14604","Day0","turquoise","BP","homeostatic process","GO:0042592","LOC111133786"," copper homeostasis protein cutC homolog"
"14605","Day0","turquoise","BP","homeostatic process","GO:0042592","LOC111108359"," dihydrolipoyl dehydrogenase, mitochondrial-like"
"14606","Day0","turquoise","BP","homeostatic process","GO:0042592","LOC111126865"," dnaJ homolog subfamily C member 10-like"
"14608","Day0","turquoise","BP","homeostatic process","GO:0042592","LOC111126790"," endoplasmic reticulum resident protein 44-like"
"14609","Day0","turquoise","BP","homeostatic process","GO:0042592","LOC111137219"," ferritin, lower subunit-like"
"14610","Day0","turquoise","BP","homeostatic process","GO:0042592","LOC111128742"," glutaredoxin-2, mitochondrial-like"
"14611","Day0","turquoise","BP","homeostatic process","GO:0042592","LOC111131225"," glutaredoxin-C6-like"
"14612","Day0","turquoise","BP","homeostatic process","GO:0042592","LOC111132090"," glutathione reductase, mitochondrial-like"
"14613","Day0","turquoise","BP","homeostatic process","GO:0042592","LOC111137832"," muscle M-line assembly protein unc-89-like"
"14616","Day0","turquoise","BP","homeostatic process","GO:0042592","LOC111104164"," neurofilament medium polypeptide-like"
"14617","Day0","turquoise","BP","homeostatic process","GO:0042592","LOC111137527"," nucleoredoxin-like"
"14618","Day0","turquoise","BP","homeostatic process","GO:0042592","LOC111128236"," peroxiredoxin-5, mitochondrial-like"
"14619","Day0","turquoise","BP","homeostatic process","GO:0042592","LOC111127513"," peroxiredoxin-6-like"
"14620","Day0","turquoise","BP","homeostatic process","GO:0042592","LOC111118247"," peroxiredoxin-like"
"14624","Day0","turquoise","BP","homeostatic process","GO:0042592","LOC111105298"," peroxiredoxin-like"
"14626","Day0","turquoise","BP","homeostatic process","GO:0042592","LOC111104398"," peroxiredoxin-like"
"14627","Day0","turquoise","BP","homeostatic process","GO:0042592","LOC111126391"," prostaglandin E synthase 2-like"
"14628","Day0","turquoise","BP","homeostatic process","GO:0042592","LOC111133672"," protection of telomeres protein 1-like"
"14629","Day0","turquoise","BP","homeostatic process","GO:0042592","LOC111128544"," protein disulfide-isomerase A3-like"
"14630","Day0","turquoise","BP","homeostatic process","GO:0042592","LOC111128545"," protein disulfide-isomerase A3-like"
"14631","Day0","turquoise","BP","homeostatic process","GO:0042592","LOC111115433"," protein disulfide-isomerase A4-like"
"14632","Day0","turquoise","BP","homeostatic process","GO:0042592","LOC111125951"," protein disulfide-isomerase A5-like"
"14634","Day0","turquoise","BP","homeostatic process","GO:0042592","LOC111115975"," protein disulfide-isomerase A6-like"
"14635","Day0","turquoise","BP","homeostatic process","GO:0042592","LOC111120591"," protein disulfide-isomerase-like"
"14636","Day0","turquoise","BP","homeostatic process","GO:0042592","LOC111122164"," serine/threonine-protein kinase STK11-like"
"14637","Day0","turquoise","BP","homeostatic process","GO:0042592","LOC111120063"," thioredoxin domain-containing protein 11-like"
"14638","Day0","turquoise","BP","homeostatic process","GO:0042592","LOC111119277"," thioredoxin domain-containing protein 12-like"
"14639","Day0","turquoise","BP","homeostatic process","GO:0042592","LOC111120826"," thioredoxin domain-containing protein 15-like"
"14640","Day0","turquoise","BP","homeostatic process","GO:0042592","LOC111120795"," thioredoxin domain-containing protein 15-like"
"14641","Day0","turquoise","BP","homeostatic process","GO:0042592","LOC111124944"," thioredoxin domain-containing protein 3 homolog"
"14642","Day0","turquoise","BP","homeostatic process","GO:0042592","LOC111125764"," thioredoxin domain-containing protein 3 homolog"
"14681","Day0","turquoise","BP","homeostatic process","GO:0042592","LOC111104099"," thioredoxin domain-containing protein 5-like"
"14682","Day0","turquoise","BP","homeostatic process","GO:0042592","LOC111108305"," thioredoxin reductase 1, cytoplasmic-like"
"14686","Day0","turquoise","BP","homeostatic process","GO:0042592","LOC111123422"," thioredoxin-like"
"14687","Day0","turquoise","BP","homeostatic process","GO:0042592","LOC111128858"," thioredoxin-related transmembrane protein 1-like"
"14689","Day0","turquoise","BP","homeostatic process","GO:0042592","LOC111136613"," thioredoxin-related transmembrane protein 2 homolog"
"14690","Day0","turquoise","BP","homeostatic process","GO:0042592","LOC111133856"," thioredoxin-related transmembrane protein 2 homolog"
"14692","Day0","turquoise","BP","homeostatic process","GO:0042592","LOC111129178"," uncharacterized"
"14693","Day0","turquoise","BP","homeostatic process","GO:0042592","LOC111105213"," uncharacterized"
"14696","Day0","turquoise","BP","homeostatic process","GO:0042592","LOC111133323"," yolk ferritin-like"
"14697","Day0","turquoise","BP","lipid metabolic process","GO:0006629","LOC111101050"," 1-phosphatidylinositol 4,5-bisphosphate phosphodiesterase eta-2-like"
"14705","Day0","turquoise","BP","lipid metabolic process","GO:0006629","LOC111109725"," 3-beta-hydroxysteroid-Delta(8),Delta(7)-isomerase-like"
"14706","Day0","turquoise","BP","lipid metabolic process","GO:0006629","LOC111128327"," 3-hydroxy-3-methylglutaryl-coenzyme A reductase-like"
"14707","Day0","turquoise","BP","lipid metabolic process","GO:0006629","LOC111114599"," 3-oxo-5-alpha-steroid 4-dehydrogenase 1-like"
"14708","Day0","turquoise","BP","lipid metabolic process","GO:0006629","LOC111130679"," 3-oxo-5-alpha-steroid 4-dehydrogenase 1-like"
"14710","Day0","turquoise","BP","lipid metabolic process","GO:0006629","LOC111133858"," 3-oxoacyl-[acyl-carrier-protein] synthase, mitochondrial-like"
"14711","Day0","turquoise","BP","lipid metabolic process","GO:0006629","LOC111107850"," ATP-binding cassette sub-family D member 2-like"
"14712","Day0","turquoise","BP","lipid metabolic process","GO:0006629","LOC111120233"," ATPase family AAA domain-containing protein 2-like"
"14713","Day0","turquoise","BP","lipid metabolic process","GO:0006629","LOC111118137"," CDP-diacylglycerol--glycerol-3-phosphate 3-phosphatidyltransferase, mitochondrial-like"
"14716","Day0","turquoise","BP","lipid metabolic process","GO:0006629","LOC111100972"," GPI transamidase component PIG-S-like"
"14717","Day0","turquoise","BP","lipid metabolic process","GO:0006629","LOC111099115"," GPI transamidase component PIG-T-like"
"14718","Day0","turquoise","BP","lipid metabolic process","GO:0006629","LOC111126108"," PI-PLC X domain-containing protein 2-like"
"14719","Day0","turquoise","BP","lipid metabolic process","GO:0006629","LOC111108647"," PI-PLC X domain-containing protein 3-like"
"14721","Day0","turquoise","BP","lipid metabolic process","GO:0006629","LOC111120960"," UDP-N-acetylglucosamine transferase subunit ALG14 homolog"
"14722","Day0","turquoise","BP","lipid metabolic process","GO:0006629","LOC111126162"," UDP-N-acetylglucosamine--dolichyl-phosphate N-acetylglucosaminephosphotransferase-like"
"14723","Day0","turquoise","BP","lipid metabolic process","GO:0006629","LOC111109449"," acetoacetyl-CoA synthetase-like"
"14725","Day0","turquoise","BP","lipid metabolic process","GO:0006629","LOC111099995"," acetyl-CoA carboxylase-like"
"14726","Day0","turquoise","BP","lipid metabolic process","GO:0006629","LOC111100523"," acetyl-CoA carboxylase-like"
"14747","Day0","turquoise","BP","lipid metabolic process","GO:0006629","LOC111121087"," acyl carrier protein, mitochondrial-like"
"14748","Day0","turquoise","BP","lipid metabolic process","GO:0006629","LOC111104633"," alkyldihydroxyacetonephosphate synthase, peroxisomal-like"
"14749","Day0","turquoise","BP","lipid metabolic process","GO:0006629","LOC111126979"," beta-galactosidase-1-like protein 2"
"14750","Day0","turquoise","BP","lipid metabolic process","GO:0006629","LOC111133398"," beta-hexosaminidase subunit alpha-like"
"14761","Day0","turquoise","BP","lipid metabolic process","GO:0006629","LOC111131382"," beta-hexosaminidase subunit beta-like"
"14762","Day0","turquoise","BP","lipid metabolic process","GO:0006629","LOC111114846"," beta-hexosaminidase-like"
"14764","Day0","turquoise","BP","lipid metabolic process","GO:0006629","LOC111119201"," cholesterol 25-hydroxylase-like"
"14766","Day0","turquoise","BP","lipid metabolic process","GO:0006629","LOC111131290"," cholesterol 25-hydroxylase-like protein 1, member 2"
"14767","Day0","turquoise","BP","lipid metabolic process","GO:0006629","LOC111128627"," cholesterol 25-hydroxylase-like protein 1, member 2"
"14768","Day0","turquoise","BP","lipid metabolic process","GO:0006629","LOC111100381"," choline/ethanolaminephosphotransferase 1-like"
"14769","Day0","turquoise","BP","lipid metabolic process","GO:0006629","LOC111123669"," decaprenyl-diphosphate synthase subunit 1-like"
"14771","Day0","turquoise","BP","lipid metabolic process","GO:0006629","LOC111103307"," dehydrodolichyl diphosphate synthase complex subunit nus1-like"
"14772","Day0","turquoise","BP","lipid metabolic process","GO:0006629","LOC111135236"," diacylglycerol O-acyltransferase 1-like"
"14774","Day0","turquoise","BP","lipid metabolic process","GO:0006629","LOC111120538"," diacylglycerol kinase epsilon-like"
"14776","Day0","turquoise","BP","lipid metabolic process","GO:0006629","LOC111133348"," diphosphomevalonate decarboxylase-like"
"14779","Day0","turquoise","BP","lipid metabolic process","GO:0006629","LOC111120988"," diphthine methyl ester synthase-like"
"14780","Day0","turquoise","BP","lipid metabolic process","GO:0006629","LOC111127757"," dolichol kinase-like"
"14781","Day0","turquoise","BP","lipid metabolic process","GO:0006629","LOC111125897"," dolichol phosphate-mannose biosynthesis regulatory protein-like"
"14783","Day0","turquoise","BP","lipid metabolic process","GO:0006629","LOC111133641"," emopamil-binding protein-like"
"14784","Day0","turquoise","BP","lipid metabolic process","GO:0006629","LOC111113141"," farnesyl pyrophosphate synthase-like"
"14786","Day0","turquoise","BP","lipid metabolic process","GO:0006629","LOC111134963"," fatty acid 2-hydroxylase-like"
"14788","Day0","turquoise","BP","lipid metabolic process","GO:0006629","LOC111124908"," fatty acid desaturase 2-like"
"14791","Day0","turquoise","BP","lipid metabolic process","GO:0006629","LOC111138338"," fatty acid desaturase 6-like"
"14792","Day0","turquoise","BP","lipid metabolic process","GO:0006629","LOC111121707"," fatty acid synthase-like"
"14793","Day0","turquoise","BP","lipid metabolic process","GO:0006629","LOC111118924"," fatty acid synthase-like"
"14794","Day0","turquoise","BP","lipid metabolic process","GO:0006629","LOC111134834"," galactoside 2-alpha-L-fucosyltransferase 2-like"
"14795","Day0","turquoise","BP","lipid metabolic process","GO:0006629","LOC111137720"," galactoside 2-alpha-L-fucosyltransferase 2-like"
"14798","Day0","turquoise","BP","lipid metabolic process","GO:0006629","LOC111119115"," geranylgeranyl pyrophosphate synthase-like"
"14801","Day0","turquoise","BP","lipid metabolic process","GO:0006629","LOC111129123"," glucosylceramidase-like"
"14803","Day0","turquoise","BP","lipid metabolic process","GO:0006629","LOC111100090"," glycerol-3-phosphate acyltransferase 1, mitochondrial-like"
"14807","Day0","turquoise","BP","lipid metabolic process","GO:0006629","LOC111111015"," glycerol-3-phosphate dehydrogenase [NAD(+)], cytoplasmic-like"
"14808","Day0","turquoise","BP","lipid metabolic process","GO:0006629","LOC111116740"," glycerol-3-phosphate dehydrogenase [NAD(+)], cytoplasmic-like"
"14809","Day0","turquoise","BP","lipid metabolic process","GO:0006629","LOC111125851"," glycerol-3-phosphate dehydrogenase, mitochondrial-like"
"14814","Day0","turquoise","BP","lipid metabolic process","GO:0006629","LOC111123815"," glycerophosphocholine phosphodiesterase GPCPD1-like"
"14815","Day0","turquoise","BP","lipid metabolic process","GO:0006629","LOC111120712"," hydroxyacyl-coenzyme A dehydrogenase, mitochondrial-like"
"14816","Day0","turquoise","BP","lipid metabolic process","GO:0006629","LOC111118201"," hydroxyacyl-coenzyme A dehydrogenase, mitochondrial-like"
"14817","Day0","turquoise","BP","lipid metabolic process","GO:0006629","LOC111122171"," hydroxymethylglutaryl-CoA synthase 1-like"
"14818","Day0","turquoise","BP","lipid metabolic process","GO:0006629","LOC111118191"," inactive pancreatic lipase-related protein 1-like"
"14819","Day0","turquoise","BP","lipid metabolic process","GO:0006629","LOC111135914"," inositol monophosphatase 1-like"
