"","Cgigas_KEGGID","time_point","module","KEGGID_pathway","Log_pvalue_adj","Rich_factor","Description","Cvirginica_GeneID","Cvirginica_Protein_name"
"831","crg:105342311","Day 0","turquoise","crg03082",2.06,0.46,"ATP-dependent chromatin remodeling","LOC111114820"," SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily D member 1-like"
"832","crg:105342311","Day 0","turquoise","crg03082",2.06,0.46,"ATP-dependent chromatin remodeling","LOC111114842"," SWI/SNF-related matrix-associated actin-dependent regulator of chromatin subfamily D member 1-like"
"833","crg:105342395","Day 0","turquoise","crg03082",2.06,0.46,"ATP-dependent chromatin remodeling","LOC111130875"," histone acetyltransferase KAT5-like"
"834","crg:105342401","Day 0","turquoise","crg03082",2.06,0.46,"ATP-dependent chromatin remodeling","LOC111130309"," DNA helicase INO80-like"
"835","crg:105343886","Day 0","turquoise","crg03082",2.06,0.46,"ATP-dependent chromatin remodeling","LOC111130152"," bromodomain adjacent to zinc finger domain protein 1A-like"
"836","crg:105344152","Day 0","turquoise","crg03082",2.06,0.46,"ATP-dependent chromatin remodeling","LOC111111557"," high mobility group protein B1-like"
"837","crg:105344277","Day 0","turquoise","crg03082",2.06,0.46,"ATP-dependent chromatin remodeling","LOC111123841"," ubiquitin carboxyl-terminal hydrolase isozyme L5-like"
"838","crg:105344354","Day 0","turquoise","crg03082",2.06,0.46,"ATP-dependent chromatin remodeling","LOC111126163"," histone H2A-like"
"839","crg:105345699","Day 0","turquoise","crg03082",2.06,0.46,"ATP-dependent chromatin remodeling","LOC111136084"," chromodomain-helicase-DNA-binding protein Mi-2 homolog"
"840","crg:105345699","Day 0","turquoise","crg03082",2.06,0.46,"ATP-dependent chromatin remodeling","LOC111132503"," chromodomain-helicase-DNA-binding protein Mi-2 homolog"
"841","crg:105345927","Day 0","turquoise","crg03082",2.06,0.46,"ATP-dependent chromatin remodeling","LOC111120915"," zinc finger protein ubi-d4-like"
"842","crg:105345927","Day 0","turquoise","crg03082",2.06,0.46,"ATP-dependent chromatin remodeling","LOC111120594"," zinc finger protein ubi-d4-like"
"843","crg:105346347","Day 0","turquoise","crg03082",2.06,0.46,"ATP-dependent chromatin remodeling","LOC111128560"," methyl-CpG-binding domain protein 2-like"
"844","crg:105346347","Day 0","turquoise","crg03082",2.06,0.46,"ATP-dependent chromatin remodeling","LOC111128559"," methyl-CpG-binding domain protein 2-like"
"845","crg:105347164","Day 0","turquoise","crg03082",2.06,0.46,"ATP-dependent chromatin remodeling","LOC111120856"," core histone macro-H2A.1-like"
"846","crg:105347276","Day 0","turquoise","crg03082",2.06,0.46,"ATP-dependent chromatin remodeling","LOC111130322"," PHD finger protein 10-like"
"847","crg:105347627","Day 0","turquoise","crg03082",2.06,0.46,"ATP-dependent chromatin remodeling","LOC111102654"," actin-related protein 6-like"
"848","crg:105347627","Day 0","turquoise","crg03082",2.06,0.46,"ATP-dependent chromatin remodeling","LOC111104162"," actin-related protein 6-like"
"849","crg:105348702","Day 0","turquoise","crg03082",2.06,0.46,"ATP-dependent chromatin remodeling","LOC111134128"," actin-like protein 6A"
"850","crg:105318496","Day 0","turquoise","crg00630",2.18,0.45,"Glyoxylate and dicarboxylate metabolism","LOC111119284"," acetyl-coenzyme A synthetase, cytoplasmic-like"
"851","crg:105319222","Day 0","turquoise","crg00630",2.18,0.45,"Glyoxylate and dicarboxylate metabolism","LOC111102575"," glycerol-3-phosphate phosphatase-like"
"852","crg:105319222","Day 0","turquoise","crg00630",2.18,0.45,"Glyoxylate and dicarboxylate metabolism","LOC111102686"," glycerol-3-phosphate phosphatase-like"
"853","crg:105319222","Day 0","turquoise","crg00630",2.18,0.45,"Glyoxylate and dicarboxylate metabolism","LOC111102687"," glycerol-3-phosphate phosphatase-like"
"854","crg:105319222","Day 0","turquoise","crg00630",2.18,0.45,"Glyoxylate and dicarboxylate metabolism","LOC111102576"," glycerol-3-phosphate phosphatase-like"
"855","crg:105320064","Day 0","turquoise","crg00062",3.55,0.45,"Fatty acid elongation","LOC111127947"," 3-ketoacyl-CoA thiolase, mitochondrial-like"
"856","crg:105322265","Day 0","turquoise","crg00630",2.18,0.45,"Glyoxylate and dicarboxylate metabolism","LOC111126492"," glutamine synthetase-like"
"857","crg:105322265","Day 0","turquoise","crg00630",2.18,0.45,"Glyoxylate and dicarboxylate metabolism","LOC111123929"," glutamine synthetase-like"
"858","crg:105323160","Day 0","turquoise","crg00630",2.18,0.45,"Glyoxylate and dicarboxylate metabolism","LOC111114899"," methylmalonyl-CoA mutase, mitochondrial-like"
"859","crg:105323187","Day 0","turquoise","crg00630",2.18,0.45,"Glyoxylate and dicarboxylate metabolism","LOC111114229"," serine hydroxymethyltransferase, mitochondrial-like"
"860","crg:105324487","Day 0","turquoise","crg00630",2.18,0.45,"Glyoxylate and dicarboxylate metabolism","LOC111128123"," methylmalonyl-CoA epimerase, mitochondrial-like"
"861","crg:105326706","Day 0","turquoise","crg00062",3.55,0.45,"Fatty acid elongation","LOC111118456"," probable very-long-chain enoyl-CoA reductase art-1"
"862","crg:105328869","Day 0","turquoise","crg00630",2.18,0.45,"Glyoxylate and dicarboxylate metabolism","LOC111111213"," citrate synthase, mitochondrial-like"
"863","crg:105329204","Day 0","turquoise","crg00630",2.18,0.45,"Glyoxylate and dicarboxylate metabolism","LOC111134559"," propionyl-CoA carboxylase beta chain, mitochondrial-like"
"864","crg:105330479","Day 0","turquoise","crg00630",2.18,0.45,"Glyoxylate and dicarboxylate metabolism","LOC111100562"," propionyl-CoA carboxylase alpha chain, mitochondrial-like"
"865","crg:105331916","Day 0","turquoise","crg00630",2.18,0.45,"Glyoxylate and dicarboxylate metabolism","LOC111137062"," serine--pyruvate aminotransferase-like"
"866","crg:105333137","Day 0","turquoise","crg00630",2.18,0.45,"Glyoxylate and dicarboxylate metabolism","LOC111136621"," malate dehydrogenase, mitochondrial-like"
"867","crg:105333668","Day 0","turquoise","crg00630",2.18,0.45,"Glyoxylate and dicarboxylate metabolism","LOC111119746"," glycine dehydrogenase (decarboxylating), mitochondrial-like"
"868","crg:105333843","Day 0","turquoise","crg00630",2.18,0.45,"Glyoxylate and dicarboxylate metabolism","LOC111121920"," serine hydroxymethyltransferase, cytosolic-like"
"869","crg:105333843","Day 0","turquoise","crg00630",2.18,0.45,"Glyoxylate and dicarboxylate metabolism","LOC111122125"," serine hydroxymethyltransferase, cytosolic-like"
"870","crg:105338616","Day 0","turquoise","crg00630",2.18,0.45,"Glyoxylate and dicarboxylate metabolism","LOC111135916"," glycine cleavage system H protein-like"
"871","crg:105338616","Day 0","turquoise","crg00630",2.18,0.45,"Glyoxylate and dicarboxylate metabolism","LOC111135623"," glycine cleavage system H protein-like"
"872","crg:105339502","Day 0","turquoise","crg00630",2.18,0.45,"Glyoxylate and dicarboxylate metabolism","LOC111109254"," dihydrolipoyl dehydrogenase, mitochondrial-like"
"873","crg:105339502","Day 0","turquoise","crg00630",2.18,0.45,"Glyoxylate and dicarboxylate metabolism","LOC111108359"," dihydrolipoyl dehydrogenase, mitochondrial-like"
"874","crg:105339623","Day 0","turquoise","crg00630",2.18,0.45,"Glyoxylate and dicarboxylate metabolism","LOC111104702"," acetyl-CoA acetyltransferase, mitochondrial-like"
"875","crg:105339902","Day 0","turquoise","crg00630",2.18,0.45,"Glyoxylate and dicarboxylate metabolism","LOC111134248"," catalase-like"
"876","crg:105340049","Day 0","turquoise","crg00062",3.55,0.45,"Fatty acid elongation","LOC111123546"," lysosomal thioesterase PPT2-A-like"
"877","crg:105341094","Day 0","turquoise","crg00062",3.55,0.45,"Fatty acid elongation","LOC111120704"," enoyl-CoA hydratase, mitochondrial-like"
"878","crg:105341237","Day 0","turquoise","crg00062",3.55,0.45,"Fatty acid elongation","LOC111122193"," elongation of very long chain fatty acids protein 7-like"
"879","crg:105342065","Day 0","turquoise","crg00062",3.55,0.45,"Fatty acid elongation","LOC111118429"," trifunctional enzyme subunit beta, mitochondrial-like"
"880","crg:105342352","Day 0","turquoise","crg00062",3.55,0.45,"Fatty acid elongation","LOC111119294"," elongation of very long chain fatty acids protein 4-like"
"881","crg:105342352","Day 0","turquoise","crg00062",3.55,0.45,"Fatty acid elongation","LOC111119293"," elongation of very long chain fatty acids protein 4-like"
"882","crg:105343888","Day 0","turquoise","crg00630",2.18,0.45,"Glyoxylate and dicarboxylate metabolism","LOC111129934"," malate dehydrogenase, cytoplasmic-like"
"883","crg:105344648","Day 0","turquoise","crg00062",3.55,0.45,"Fatty acid elongation","LOC111134474"," elongation of very long chain fatty acids protein 4-like"
"884","crg:105344649","Day 0","turquoise","crg00062",3.55,0.45,"Fatty acid elongation","LOC111134492"," elongation of very long chain fatty acids protein 4-like"
"885","crg:105346790","Day 0","turquoise","crg00062",3.55,0.45,"Fatty acid elongation","LOC111129730"," very-long-chain (3R)-3-hydroxyacyl-CoA dehydratase-like"
"886","crg:105348487","Day 0","turquoise","crg00062",3.55,0.45,"Fatty acid elongation","LOC111119054"," elongation of very long chain fatty acids protein 2-like"
"887","crg:105348652","Day 0","turquoise","crg00062",3.55,0.45,"Fatty acid elongation","LOC111120712"," hydroxyacyl-coenzyme A dehydrogenase, mitochondrial-like"
"888","crg:105348652","Day 0","turquoise","crg00062",3.55,0.45,"Fatty acid elongation","LOC111118201"," hydroxyacyl-coenzyme A dehydrogenase, mitochondrial-like"
"889","crg:105317500","Day 0","turquoise","crg00983",1.37,0.41,"Drug metabolism - other enzymes","LOC111132766"," uridine 5'-monophosphate synthase-like"
"890","crg:105318451","Day 0","turquoise","crg00983",1.37,0.41,"Drug metabolism - other enzymes","LOC111121161"," microsomal glutathione S-transferase 1-like"
"891","crg:105320049","Day 0","turquoise","crg00983",1.37,0.41,"Drug metabolism - other enzymes","LOC111103987"," glutathione S-transferase P 1-like"
"892","crg:105320049","Day 0","turquoise","crg00983",1.37,0.41,"Drug metabolism - other enzymes","LOC111104156"," glutathione S-transferase P 1-like"
"893","crg:105321515","Day 0","turquoise","crg00983",1.37,0.41,"Drug metabolism - other enzymes","LOC111133503"," microsomal glutathione S-transferase 3-like"
"894","crg:105321515","Day 0","turquoise","crg00983",1.37,0.41,"Drug metabolism - other enzymes","LOC111138120"," microsomal glutathione S-transferase 3-like"
"895","crg:105322104","Day 0","turquoise","crg00983",1.37,0.41,"Drug metabolism - other enzymes","LOC111105600"," xanthine dehydrogenase/oxidase-like"
"896","crg:105323777","Day 0","turquoise","crg00983",1.37,0.41,"Drug metabolism - other enzymes","LOC111116885"," glutathione S-transferase A-like"
"897","crg:105323777","Day 0","turquoise","crg00983",1.37,0.41,"Drug metabolism - other enzymes","LOC111135121"," glutathione S-transferase A-like"
"898","crg:105324289","Day 0","turquoise","crg00983",1.37,0.41,"Drug metabolism - other enzymes","LOC111112314"," carboxylesterase 1C-like"
"899","crg:105324289","Day 0","turquoise","crg00983",1.37,0.41,"Drug metabolism - other enzymes","LOC111113411"," carboxylesterase 5A-like"
"900","crg:105324289","Day 0","turquoise","crg00983",1.37,0.41,"Drug metabolism - other enzymes","LOC111112310"," acetylcholinesterase-like"
"901","crg:105324289","Day 0","turquoise","crg00983",1.37,0.41,"Drug metabolism - other enzymes","LOC111112309"," fatty acyl-CoA hydrolase precursor, medium chain-like"
"902","crg:105324289","Day 0","turquoise","crg00983",1.37,0.41,"Drug metabolism - other enzymes","LOC111112315"," liver carboxylesterase-like"
"903","crg:105324289","Day 0","turquoise","crg00983",1.37,0.41,"Drug metabolism - other enzymes","LOC111115566"," carboxylesterase 1C-like"
"904","crg:105324289","Day 0","turquoise","crg00983",1.37,0.41,"Drug metabolism - other enzymes","LOC111112312"," carboxylesterase 1C-like"
"905","crg:105324289","Day 0","turquoise","crg00983",1.37,0.41,"Drug metabolism - other enzymes","LOC111115698"," acetylcholinesterase-like"
"906","crg:105324289","Day 0","turquoise","crg00983",1.37,0.41,"Drug metabolism - other enzymes","LOC111112313"," carboxylesterase 5A-like"
"907","crg:105324289","Day 0","turquoise","crg00983",1.37,0.41,"Drug metabolism - other enzymes","LOC111112948"," carboxylesterase 1C-like"
"908","crg:105324289","Day 0","turquoise","crg00983",1.37,0.41,"Drug metabolism - other enzymes","LOC111113400"," carboxylesterase 1C-like"
"909","crg:105330333","Day 0","turquoise","crg00983",1.37,0.41,"Drug metabolism - other enzymes","LOC111136792"," glutathione S-transferase theta-1-like"
"910","crg:105330403","Day 0","turquoise","crg00983",1.37,0.41,"Drug metabolism - other enzymes","LOC111106862"," inosine-5'-monophosphate dehydrogenase 1-like"
"911","crg:105330403","Day 0","turquoise","crg00983",1.37,0.41,"Drug metabolism - other enzymes","LOC111107099"," inosine-5'-monophosphate dehydrogenase 1-like"
"912","crg:105330981","Day 0","turquoise","crg00983",1.37,0.41,"Drug metabolism - other enzymes","LOC111126505"," microsomal glutathione S-transferase 2-like"
"913","crg:105332762","Day 0","turquoise","crg00983",1.37,0.41,"Drug metabolism - other enzymes","LOC111123054"," uridine-cytidine kinase 2-like"
"914","crg:105332762","Day 0","turquoise","crg00983",1.37,0.41,"Drug metabolism - other enzymes","LOC111126502"," uridine-cytidine kinase 2-like"
"915","crg:105333880","Day 0","turquoise","crg00983",1.37,0.41,"Drug metabolism - other enzymes","LOC111110471"," glutathione S-transferase Mu 3-like"
"916","crg:105333880","Day 0","turquoise","crg00983",1.37,0.41,"Drug metabolism - other enzymes","LOC111106298"," glutathione S-transferase Mu 3-like"
"917","crg:105334462","Day 0","turquoise","crg00983",1.37,0.41,"Drug metabolism - other enzymes","LOC111136709"," cytidine deaminase-like"
"918","crg:105334462","Day 0","turquoise","crg00983",1.37,0.41,"Drug metabolism - other enzymes","LOC111133754"," cytidine deaminase-like"
"919","crg:105334462","Day 0","turquoise","crg00983",1.37,0.41,"Drug metabolism - other enzymes","LOC111138152"," cytidine deaminase-like"
"920","crg:105334487","Day 0","turquoise","crg00983",1.37,0.41,"Drug metabolism - other enzymes","LOC111138098"," glutathione S-transferase-like"
"921","crg:105335466","Day 0","turquoise","crg00983",1.37,0.41,"Drug metabolism - other enzymes","LOC111138297"," cytidine deaminase-like"
"922","crg:105335515","Day 0","turquoise","crg00983",1.37,0.41,"Drug metabolism - other enzymes","LOC111122055"," probable thiopurine S-methyltransferase"
"923","crg:105336299","Day 0","turquoise","crg00983",1.37,0.41,"Drug metabolism - other enzymes","LOC111122251"," ribonucleoside-diphosphate reductase small chain-like"
"924","crg:105336299","Day 0","turquoise","crg00983",1.37,0.41,"Drug metabolism - other enzymes","LOC111118358"," ribonucleoside-diphosphate reductase small chain-like"
"925","crg:105337036","Day 0","turquoise","crg00983",1.37,0.41,"Drug metabolism - other enzymes","LOC111106556"," thymidine kinase 2, mitochondrial-like"
"926","crg:105337036","Day 0","turquoise","crg00983",1.37,0.41,"Drug metabolism - other enzymes","LOC111127815"," thymidine kinase 2, mitochondrial-like"
"927","crg:105337036","Day 0","turquoise","crg00983",1.37,0.41,"Drug metabolism - other enzymes","LOC111106799"," thymidine kinase 2, mitochondrial-like"
"928","crg:105337036","Day 0","turquoise","crg00983",1.37,0.41,"Drug metabolism - other enzymes","LOC111130674"," thymidine kinase 2, mitochondrial-like"
"929","crg:105337036","Day 0","turquoise","crg00983",1.37,0.41,"Drug metabolism - other enzymes","LOC111106974"," thymidine kinase 2, mitochondrial-like"
"930","crg:105337036","Day 0","turquoise","crg00983",1.37,0.41,"Drug metabolism - other enzymes","LOC111105814"," deoxynucleoside kinase-like"
"931","crg:105337036","Day 0","turquoise","crg00983",1.37,0.41,"Drug metabolism - other enzymes","LOC111106705"," thymidine kinase 2, mitochondrial-like"
"932","crg:105338130","Day 0","turquoise","crg00983",1.37,0.41,"Drug metabolism - other enzymes","LOC111132346"," uncharacterized"
"933","crg:105340134","Day 0","turquoise","crg00983",1.37,0.41,"Drug metabolism - other enzymes","LOC111118028"," thymidine kinase 2, mitochondrial-like"
"934","crg:105340334","Day 0","turquoise","crg00983",1.37,0.41,"Drug metabolism - other enzymes","LOC111121137"," thymidine kinase, cytosolic-like"
"935","crg:105340590","Day 0","turquoise","crg00983",1.37,0.41,"Drug metabolism - other enzymes","LOC111127104"," dihydropyrimidinase-like"
"936","crg:105340736","Day 0","turquoise","crg00983",1.37,0.41,"Drug metabolism - other enzymes","LOC111118263"," UMP-CMP kinase-like"
"937","crg:105341901","Day 0","turquoise","crg00983",1.37,0.41,"Drug metabolism - other enzymes","LOC111136057"," nucleoside diphosphate kinase 7-like"
"938","crg:105342120","Day 0","turquoise","crg00983",1.37,0.41,"Drug metabolism - other enzymes","LOC111138414"," glutathione S-transferase omega-1-like"
"939","crg:105343795","Day 0","turquoise","crg00983",1.37,0.41,"Drug metabolism - other enzymes","LOC111126109"," nucleoside diphosphate kinase A-like"
"940","crg:105343940","Day 0","turquoise","crg00983",1.37,0.41,"Drug metabolism - other enzymes","LOC111104644"," microsomal glutathione S-transferase 3-like"
"941","crg:105346568","Day 0","turquoise","crg00983",1.37,0.41,"Drug metabolism - other enzymes","LOC111134208"," glutathione S-transferase-like"
"942","crg:105346568","Day 0","turquoise","crg00983",1.37,0.41,"Drug metabolism - other enzymes","LOC111134207"," glutathione S-transferase-like"
